"Congress Street (Ypsilanti, Mich.)",,
Connecticut,Connecticut,http://id.loc.gov/authorities/names/n79074102.html
Constantine (Mich.),Constantine (Mich.),http://id.loc.gov/authorities/names/n85064127.html
Cook Islands,Cook Islands,http://id.loc.gov/authorities/names/n80020426.html
Coopersville (Mich.),Coopersville (Mich.),http://id.loc.gov/authorities/names/n85081922.html
Copemish (Mich.),,
Copper Harbor (Mich.),Copper Harbor (Mich.),http://id.loc.gov/authorities/names/n98071544.html
"Corktown (Detroit, Mich.)","Corktown (Detroit, Mich.)",http://id.loc.gov/authorities/names/n2008001022.html
Corunna (Mich.),Corunna (Mich.),http://id.loc.gov/authorities/names/n80106902.html
Costa Rica,Costa Rica,http://id.loc.gov/authorities/names/n79070075.html
Covert (Mich.),Covert Township (Mich.),http://id.loc.gov/authorities/names/n2001039437.html
Crawford County (Mich.),Grayling (Mich.),http://id.loc.gov/authorities/names/n81131971.html
Crooked River (Mich.),,
Cross Village (Mich.),Cross Village (Mich.),http://id.loc.gov/authorities/names/n83128558.html
Crossroads Village (Mich.),,
Croswell (Mich.),Croswell (Mich.),http://id.loc.gov/authorities/names/n85081719.html
Croton (Mich.),,
Crystal (Mich.),Crystal Falls (Mich.),http://id.loc.gov/authorities/names/no97054505.html
Crystal Falls (Mich.),Crystal Falls (Mich.),http://id.loc.gov/authorities/names/no97054505.html
Crystal Lake (Mich. : Lake),,
Crystal Mountain (Wash.),Crystal Mountain (Wash.),http://id.loc.gov/authorities/names/n88645439.html
Cuba,Cuba,http://id.loc.gov/authorities/names/n79079435.html
Curtis (Mich.),"Curtis (Mackinac County, Mich.)",http://id.loc.gov/authorities/names/no2011196424.html
Custer (Mich.),Fort Custer (Mich.),http://id.loc.gov/authorities/names/n94064669.html
Cut River Bridge (Mich.),,
Cyrus H. McCormick Experimental Forest (Mich.),,
Cystine,,
Dade City (Fla.),Miami (Fla.),http://id.loc.gov/authorities/names/n81063248.html
Dakota Territory,North Dakota,http://id.loc.gov/authorities/names/n79068662.html
Dansville (Mich.),Dansville (Mich.),http://id.loc.gov/authorities/names/no2012076009.html
Darmstadt (Germany),Hesse (Germany),http://id.loc.gov/authorities/names/n83009487.html
Davisburg (Mich.),Davisburg (Mich.),http://id.loc.gov/authorities/names/no2012051881.html
Davison (Mich.),Davison (Mich.),http://id.loc.gov/authorities/names/n82062819.html
Dayton (Ohio),Dayton (Ohio),http://id.loc.gov/authorities/names/n79027170.html
De Tour Village (Mich.),De Tour Village (Mich.),http://id.loc.gov/authorities/names/n00038346.html
Deadwood (S.D.),Deadwood (S.D.),http://id.loc.gov/authorities/names/n80089558.html
Dearborn (Mich.),Dearborn Heights (Mich.),http://id.loc.gov/authorities/names/n81018642.html
Dearborn Heights (Mich.),Dearborn Heights (Mich.),http://id.loc.gov/authorities/names/n81018642.html
Decatur (Mich.),Decatur (Mich.),http://id.loc.gov/authorities/names/no2008151759.html
Deckerville (Mich.),Deckerville (Mich.),http://id.loc.gov/authorities/names/n97103742.html
Deer Creek (Mich.),,
Delhi (Mich.),Delhi Charter Township (Mich.),http://id.loc.gov/authorities/names/n97092902.html
Delta County (Mich.),Garden (Mich.),http://id.loc.gov/authorities/names/n2001058586.html
Delta Township (Mich.),Delta Township (Mich.),http://id.loc.gov/authorities/names/n85155108.html
Delton (Mich.),,
Dempsey (Mich.),,
Denmark,Denmark,http://id.loc.gov/authorities/names/n79021597.html
Denver (Colo.),Denver (Colo.),http://id.loc.gov/authorities/names/n79055157.html
Des Moines (Iowa),Des Moines (Iowa),http://id.loc.gov/authorities/names/n79081388.html
Detroit (Mich.),Detroit (Mich.),http://id.loc.gov/authorities/names/n79045539.html
Detroit Metro Airport,Detroit Metro Airport,http://id.loc.gov/authorities/names/n84081718.html
Detroit River (Mich. and Ont.),,
"Detroit-Windsor Tunnel (Detroit, Mich. and Windsor, Ont.)",,
Devil's Lake (Mich.),,
Deward (Mich.),,
Dexter (Mich. : Township),Dexter Township (Mich.),http://id.loc.gov/authorities/names/no2004117503.html
Dexter (Mich.),Dexter Township (Mich.),http://id.loc.gov/authorities/names/no2004117503.html
"Diamond Lake (Cass County, Mich.)",,
Dickinson County (Mich.),Kingsford (Mich.),http://id.loc.gov/authorities/names/n85149614.html
Dighton (Mich.),,
Dijon (France),Plombières-les-Dijon (France),http://id.loc.gov/authorities/names/n95069388.html
Dimondale (Mich.),Dimondale (Mich.),http://id.loc.gov/authorities/names/n94065221.html
"Division Street (Ann Arbor, Mich.)",,
Dixboro (Mich.),Dixboro (Mich.),http://id.loc.gov/authorities/names/n80006694.html
Dollar Bay (Mich.),Dollar Bay (Mich.),http://id.loc.gov/authorities/names/n00027733.html
Dominican Republic,Dominican Republic,http://id.loc.gov/authorities/names/n79094586.html
Douglas (Mich.),Douglas (Mich.),http://id.loc.gov/authorities/names/n82066431.html
Douglas Lake (Mich.),,
Dowagiac (Mich.),Dowagiac (Mich.),http://id.loc.gov/authorities/names/n85046902.html
"Downtown Historic District (Ann Arbor, Mich.)",,
Drayton Plains (Mich.),,
Drenthe (Mich.),Drenthe (Mich.),http://id.loc.gov/authorities/names/n82269216.html
Drummond Island (Mich.),,
Dryden (Mich.),,
"Dryden Community Park (Dryden, Mich.)",,
"Duck Island (Chippewa County, Mich.)",,
Duck Lake (Mich.),,
Dukes (Mich.),,
Dundee (Mich.),Dundee Township (Mich.),http://id.loc.gov/authorities/names/no2011003815.html
Dunsville (Mich.),,
Duplain (Mich.),,
Durand (Mich.),Durand (Mich.),http://id.loc.gov/authorities/names/n82068151.html
Dwellings,,
Eagle (Mich.),Eagle Harbor (Mich.),http://id.loc.gov/authorities/names/n77002079.html
Eagle Harbor (Mich.),Eagle Harbor (Mich.),http://id.loc.gov/authorities/names/n77002079.html
Eagle River (Mich.),Eagle River (Mich.),http://id.loc.gov/authorities/names/n78031423.html
"East Ann Arbor (Ann Arbor, Mich.)",,
East Asia,South East Asia Graduate School of Theology,http://id.loc.gov/authorities/names/n90711148.html
East Grand Rapids (Mich.),East Grand Rapids (Mich.),http://id.loc.gov/authorities/names/n85081856.html
East Jordan (Mich.),East Jordan (Mich.),http://id.loc.gov/authorities/names/n82060969.html
East Lansing (Mich.),East Lansing (Mich.),http://id.loc.gov/authorities/names/n79129544.html
"East Saginaw (Saginaw, Mich.)",Saginaw (Mich.),http://id.loc.gov/authorities/names/n80118494.html
East Saugatuck (Mich.),,
East Tawas (Mich.),East Tawas (Mich.),http://id.loc.gov/authorities/names/n84112046.html
"East University Avenue (Ann Arbor, Mich.)",,
Eastlake (Mich.),East Lake (Mich.),http://id.loc.gov/authorities/names/n2003122107.html
