granholm.xml,/ead/archdesc/dsc/c01[5]/c02[2]/c03[3]/c04[2]/c05[4]/c06[18]/did/unittitle,"The Frank Beckmann Show: Interview with Governor Granholm (760 AM WJR), 2006",(760 AM WJR),"<unittitle><title render=""italic"">The Frank Beckmann Show</title>: Interview with Governor Granholm (760 AM WJR), <unitdate type=""inclusive"" normal=""2006"">2006</unitdate></unittitle>"
granholm.xml,/ead/archdesc/dsc/c01[5]/c02[2]/c03[3]/c04[2]/c05[5]/c06[5]/did/unittitle,"Governor Granholm on &#8220;The Dave and Geri Morning Show&#8221; (105.3 FM, WHTS, Grand Rapids) 2007","(105.3 FM, WHTS, Grand Rapids)","<unittitle>Governor Granholm on &#8220;The Dave and Geri Morning Show&#8221; (105.3 FM, WHTS, Grand Rapids) <unitdate type=""inclusive"" normal=""2007"">2007</unitdate></unittitle>"
granholm.xml,/ead/archdesc/dsc/c01[7]/c02[1]/c03[142]/c04[1]/c05[2]/did/unittitle,Governor Jennifer Granholm: Cool Cities 2004 (2 tapes),(2 tapes),"<unittitle>Governor Jennifer Granholm: Cool Cities <unitdate type=""inclusive"" normal=""2004"">2004</unitdate> (2 tapes)</unittitle>"
granholm.xml,/ead/archdesc/dsc/c01[8]/c02[9]/c03[2]/c04[1]/c05[2]/did/unittitle,America 24/7 2003 (2 CDs),(2 CDs),"<unittitle>America 24/7 <unitdate type=""inclusive"" normal=""2003"">2003</unitdate> (2 CDs)</unittitle>"
granholm.xml,/ead/archdesc/dsc/c01[9]/c02[5]/c03[2]/c04[1]/did/unittitle,ATS Town Hall Meeting at The Christian Family Centre 2004 (2 tapes),(2 tapes),"<unittitle>ATS Town Hall Meeting at The Christian Family Centre <unitdate type=""inclusive"" normal=""2004"">2004</unitdate> (2 tapes)</unittitle>"
griffinj.xml,/ead/archdesc/dsc/c01[11]/c02[1]/c03[81]/did/unittitle,"""The 'Turtle Egg' Site (20-GS-26), Genesee County, Michigan,"" 1976 (the Budd site)",(20-GS-26),"<unittitle>""The 'Turtle Egg' Site (20-GS-26), Genesee County, Michigan,"" <unitdate type=""inclusive"" normal=""1976"">1976</unitdate> (the Budd site)</unittitle>"
griffinj.xml,/ead/archdesc/dsc/c01[11]/c02[2]/c03[26]/c04/did/unittitle,"""Progress Report on Excavation at Tugalo (9 St 1 -- Georgia),"" 1957",(9 St 1 -- Georgia),"<unittitle>""Progress Report on Excavation at Tugalo (9 St 1 -- Georgia),"" <unitdate type=""inclusive"" normal=""1957"">1957</unitdate></unittitle>"
griffinj.xml,/ead/archdesc/dsc/c01[13]/c02[2]/c03[33]/c04[3]/did/unittitle,Photographs (1 expandable folder),(1 expandable folder),<unittitle>Photographs (1 expandable folder)</unittitle>
griffinj.xml,/ead/archdesc/dsc/c01[15]/c02[1]/c03[73]/c04[36]/c05[6]/c06[1]/did/unittitle,French Village (11-S-14),(11-S-14),<unittitle>French Village (11-S-14)</unittitle>
griffinj.xml,/ead/archdesc/dsc/c01[15]/c02[1]/c03[73]/c04[36]/c05[6]/c06[2]/did/unittitle,B.T. Washington Cemetery (11-S-19),(11-S-19),<unittitle>B.T. Washington Cemetery (11-S-19)</unittitle>
griffmar.xml,/ead/archdesc/dsc/c01[2]/c02[8]/c03[4]/c04[103]/did/unittitle,Treasury Dept.(2 folders); include Bureau of Customs,(2 folders),<unittitle>Treasury Dept.(2 folders); include Bureau of Customs</unittitle>
griffmar.xml,/ead/archdesc/dsc/c01[5]/c02[2]/c03[20]/did/unittitle,"Latin American aid (20 nations) April 30, 1961",(20 nations),"<unittitle>Latin American aid (20 nations) <unitdate type=""inclusive"" normal=""1961-04-30"">April 30, 1961</unitdate></unittitle>"
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[26]/did/unittitle,Dibabaon girl Minicayo-Davao (2 neg),(2 neg),<unittitle>Dibabaon girl Minicayo-Davao (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[27]/did/unittitle,"Bagani Lino, Minicayo-Davao (2 neg)",(2 neg),"<unittitle>Bagani Lino, Minicayo-Davao (2 neg)</unittitle>"
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[28]/did/unittitle,"Bagani Lino's wife, Minicayo-Davao (2 neg)",(2 neg),"<unittitle>Bagani Lino's wife, Minicayo-Davao (2 neg)</unittitle>"
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[39]/did/unittitle,The forest around Bauguerohan-Davao (2 neg),(2 neg),<unittitle>The forest around Bauguerohan-Davao (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[42]/did/unittitle,"Scenes along Husgo Creek, Bauguerohan-Davao (2 neg)",(2 neg),"<unittitle>Scenes along Husgo Creek, Bauguerohan-Davao (2 neg)</unittitle>"
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[49]/did/unittitle,Mandaya bolos and scabbards-Davao (2 neg),(2 neg),<unittitle>Mandaya bolos and scabbards-Davao (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[51]/did/unittitle,A new clearing stacked to burn-Davao (2 neg),(2 neg),<unittitle>A new clearing stacked to burn-Davao (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[57]/did/unittitle,Bagabos near Davao-Davao (2 neg),(2 neg),<unittitle>Bagabos near Davao-Davao (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[60]/did/unittitle,Detail of Bagobo coat-Davao (2 neg),(2 neg),<unittitle>Detail of Bagobo coat-Davao (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[63]/did/unittitle,"""Caves"" on Malipano Isl., Samal-Davao (2 neg)",(2 neg),"<unittitle>""Caves"" on Malipano Isl., Samal-Davao (2 neg)</unittitle>"
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[64]/did/unittitle,Mt. Cipo and the Davao pier-Davao (2 neg),(2 neg),<unittitle>Mt. Cipo and the Davao pier-Davao (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[65]/did/unittitle,Panorama of Mati-Davao (2 neg),(2 neg),<unittitle>Panorama of Mati-Davao (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[66]/did/unittitle,"Earthquake fault, Mati - Davao (2 neg)",(2 neg),"<unittitle>Earthquake fault, Mati - Davao (2 neg)</unittitle>"
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[23]/c04[96]/did/unittitle,"Shrine at Fort Pilar, barracks, Zacubo (2 neg)",(2 neg),"<unittitle>Shrine at Fort Pilar, barracks, Zacubo (2 neg)</unittitle>"
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[24]/c04[39]/did/unittitle,AWD under full sail at Gato (2 neg),(2 neg),<unittitle>AWD under full sail at Gato (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[24]/c04[44]/did/unittitle,View from AWD at Bagino anchorage (2 neg),(2 neg),<unittitle>View from AWD at Bagino anchorage (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[24]/c04[45]/did/unittitle,View of AWD at Bagino anchorage (2 neg),(2 neg),<unittitle>View of AWD at Bagino anchorage (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[25]/c04[4]/did/unittitle,Hauling logs near Usou - Masbati (2 neg),(2 neg),<unittitle>Hauling logs near Usou - Masbati (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[25]/c04[5]/did/unittitle,Native jar in cave near Usou (2 neg),(2 neg),<unittitle>Native jar in cave near Usou (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[25]/c04[14]/did/unittitle,A Siguijor sugar mill (2 neg),(2 neg),<unittitle>A Siguijor sugar mill (2 neg)</unittitle>
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[25]/c04[50]/did/unittitle,"Crude bridge near Cautilan Surigao, (2 neg)",(2 neg),"<unittitle>Crude bridge near Cautilan Surigao, (2 neg)</unittitle>"
guthece.xml,/ead/archdesc/dsc/c01[3]/c02/c03[25]/c04[75]/did/unittitle,The Moro Collection in Dapitan (2 neg),(2 neg),<unittitle>The Moro Collection in Dapitan (2 neg)</unittitle>
hankinst.xml,/ead/archdesc/dsc/c01[8]/c02[4]/c03[2]/c04[7]/c05[2]/did/unittitle,"April 6, Station 21. Falls barrier for fish (18-20 in. high)",(18-20 in. high),"<unittitle>April 6, Station 21. Falls barrier for fish (18-20 in. high)</unittitle>"
hankinst.xml,/ead/archdesc/dsc/c01[8]/c02[4]/c03[3]/c04[8]/c05[12]/did/unittitle,"May 30, Three negatives formerly in one jacket labeled: ""Breeding habitat of [7 species, illegible] May 8-23, 1930. Shallows above ripples shown in foreground. Photo taken May 30, 1930. Up stream at Tourist Camp, Saline River, Saline, Mich."" Negatives marked:","[7 species, illegible]","<unittitle>May 30, Three negatives formerly in one jacket labeled: ""Breeding habitat of [7 species, illegible] <unitdate type=""inclusive"" normal=""1930-05-08/1930-05-23"">May 8-23, 1930</unitdate>. Shallows above ripples shown in foreground. Photo taken May 30, 1930. Up stream at Tourist Camp, Saline River, Saline, Mich."" Negatives marked:</unittitle>"
hartphil.xml,/ead/archdesc/dsc/c01[2]/c02[4]/c03[1]/c04[6]/c05[4]/did/unittitle,1973-1974 (93rd Congress),(93rd Congress),"<unittitle><unitdate type=""inclusive"" normal=""1973/1974"">1973-1974</unitdate> (93rd Congress)</unittitle>"
hartphil.xml,/ead/archdesc/dsc/c01[2]/c02[5]/c03[97]/did/unittitle,"Ford, Gerald R. (2 folders)",(2 folders),"<unittitle>Ford, Gerald R. (2 folders)</unittitle>"
hartphil.xml,/ead/archdesc/dsc/c01[10]/c02[1]/did/unittitle,Reel-to-reel (7 in.),(7 in.),<unittitle>Reel-to-reel (7 in.)</unittitle>
hartphil.xml,/ead/archdesc/dsc/c01[10]/c02[2]/did/unittitle,Reel-to-reel tapes (5 in.),(5 in.),<unittitle>Reel-to-reel tapes (5 in.)</unittitle>
hbjoy.xml,/ead/archdesc/dsc/c01[5]/c02[23]/did/unittitle,"Pamphlets (1 box) concerning anti-prohibition campaign, anti-New Deal, and American Liberty League",(1 box),"<unittitle>Pamphlets (1 box) concerning anti-prohibition campaign, anti-New Deal, and American Liberty League</unittitle>"
hbjoy.xml,/ead/archdesc/dsc/c01[5]/c02[24]/did/unittitle,"Pamphlets (1 box) concerning D.A.R. National Defense Committee, Robert E. Edmondson, Elizabeth Dilling",(1 box),"<unittitle>Pamphlets (1 box) concerning D.A.R. <corpname>National Defense Committee</corpname>, <persname>Robert E. Edmondson</persname>, <persname>Elizabeth Dilling</persname></unittitle>"
hemplgp.xml,/ead/archdesc/dsc/c01[1]/c02[14]/did/unittitle,"Etymologies: Cheap, Cope, Coup, Kaupatjan, Caupo,...etc. (2 parts) (Modern Language Notes,  November, 1902, December, 1902)",(2 parts),"<unittitle>
              <bibref>Etymologies: Cheap, Cope, Coup, Kaupatjan, Caupo,...etc. (2 parts) (<title render=""italic"">Modern Language Notes</title>, <imprint> <date type=""inclusive"">November, 1902, December, 1902</date>)</imprint></bibref>
            </unittitle>"
hiltner.xml,/ead/archdesc/dsc/c01[7]/c02[10]/did/unittitle,CT 10 (4 meter),(4 meter),<unittitle>CT 10 (4 meter)</unittitle>
hlthsysp.xml,/ead/archdesc/dsc/c01[4]/c02[5]/c03[7]/c04[2]/did/unittitle,"An Evaluation of the Feasibility of Acquiring the Use of the Present St. Joseph Mercy Hospital Site on a Short Term (3 to 5 years) Basis, 1977",(3 to 5 years),"<unittitle><title render=""italic"">An Evaluation of the Feasibility of Acquiring the Use of the Present St. Joseph Mercy Hospital Site on a Short Term (3 to 5 years) Basis</title>, <unitdate type=""inclusive"" normal=""1977"">1977</unitdate></unittitle>"
hofdavid.xml,/ead/archdesc/dsc/c01[2]/c02[5]/c03[8]/did/unittitle,"Sound recordings: Cassette tapes and magnetic tapes (2 in.) of messages, some made by David Knight of the Christian Israelite Church",(2 in.),"<unittitle>Sound recordings: Cassette tapes and magnetic tapes (2 in.) of messages, some made by David Knight of the Christian Israelite Church</unittitle>"
hollistr.xml,/ead/archdesc/dsc/c01[1]/c02[5]/c03[1]/did/unittitle,Lectures and recitals (2 folders),(2 folders),<unittitle>Lectures and recitals (2 folders)</unittitle>
housing.xml,/ead/archdesc/dsc/c01[8]/c02[1]/c03[1]/did/unittitle,Aerial View of Campus circa 1975 (1 b&amp;w photo),(1 b&amp;w photo),"<unittitle>Aerial View of Campus <unitdate type=""inclusive"" normal=""1975"" certainty=""approximate"">circa 1975</unitdate> (1 b&amp;w photo)</unittitle>"
hunterw.xml,/ead/archdesc/dsc/c01[6]/c02[16]/did/unittitle,"Michigan Office of Service to the Aging. Educational services for older people (120 pp.), ca 1975",(120 pp.),"<unittitle>Michigan Office of Service to the Aging. Educational services for older people (120 pp.), ca <unitdate type=""inclusive"" normal=""1975"">1975</unitdate></unittitle>"
hunterw.xml,/ead/archdesc/dsc/c01[7]/c02[3]/c03/did/unittitle,"""Preparation for Retirement"" UM Television (16 mm films; sound, black and white)","(16 mm films; sound, black and white)","<unittitle>""Preparation for Retirement"" UM Television (16 mm films; sound, black and white)</unittitle>"
hunterw.xml,/ead/archdesc/dsc/c01[7]/c02[3]/c03/c04[5]/did/unittitle,"5. Health During The Retirement Years. Situation in which an older man experiences dizziness and pain in his legs. Provokes discussion of self-diagnosis, fear of going to doctor, use of patent medicine, etc. (2 copies)",(2 copies),"<unittitle>5. Health During The Retirement Years. Situation in which an older man experiences dizziness and pain in his legs. Provokes discussion of self-diagnosis, fear of going to doctor, use of patent medicine, etc. (2 copies)</unittitle>"
icc.xml,/ead/archdesc/dsc/c01[4]/c02[2]/c03[7]/c04[16]/did/unittitle,"The Summer Cooperator, 1974-2004 (1 bound volume, 2 folders)","(1 bound volume, 2 folders)","<unittitle><title render=""italic"">The Summer Cooperator</title>, <unitdate type=""inclusive"" normal=""1974/2004"">1974-2004</unitdate> (1 bound volume, 2 folders)</unittitle>"
icpsr.xml,/ead/archdesc/dsc/c01[1]/c02[6]/c03[11]/did/unittitle,Directors Review Committee 1998-1999 (2 folders),(2 folders),"<unittitle>Directors Review Committee <unitdate type=""inclusive"" normal=""1998/1999"">1998-1999</unitdate> (2 folders)</unittitle>"
infolib.xml,/ead/archdesc/dsc/c01[2]/c02[3]/c03[2]/c04[1]/c05[1]/did/unittitle,"""Report on the School of Library Science of the University of Michigan"" 1983 (2 bound volumes)",(2 bound volumes),"<unittitle>""Report on the School of Library Science of the University of Michigan"" <unitdate type=""inclusive"" normal=""1983"">1983</unitdate> (2 bound volumes)</unittitle>"
interloc.xml,/ead/archdesc/dsc/c01[11]/c02[3]/c03[9]/c04/did/unittitle,"Interlochen, promotional records(2 discs)",(2 discs),"<unittitle>Interlochen, promotional records(2 discs)</unittitle>"
iogeront.xml,/ead/archdesc/dsc/c01[19]/c02[28]/c03[6]/did/unittitle,Unidentified Symposium 1973 (19 Photographs Only),(19 Photographs Only),"<unittitle>Unidentified Symposium <unitdate type=""inclusive"" normal=""1973"">1973</unitdate> (19 Photographs Only)</unittitle>"
isroral.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[6]/did/unittitle,"Featherman, David (2 videotapes)",(2 videotapes),"<unittitle>Featherman, David (2 videotapes)</unittitle>"
isroral.xml,/ead/archdesc/dsc/c01[2]/c02[2]/c03/did/unittitle,"CD-R (650 megabytes) of ISR Oral History Transcripts (Microsoft Word, PDF, and TXT file formats)",(650 megabytes),"<unittitle>CD-R (650 megabytes) of ISR Oral History Transcripts (Microsoft Word, PDF, and TXT file formats)</unittitle>"
itdrec.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[3]/c04[6]/did/unittitle,"Digital Libraries (3-D Initiative),1995",(3-D Initiative),"<unittitle>Digital Libraries (3-D Initiative),1995</unittitle>"
itdrec.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[3]/c04[17]/did/unittitle,President's Council 1990-1996 (2 folders),(2 folders),"<unittitle>President's Council <unitdate type=""inclusive"" normal=""1990/1996"">1990-1996</unitdate> (2 folders)</unittitle>"
itdrec.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[5]/c04[73]/did/unittitle,X.500 1991-1993 (4 expandable folders),(4 expandable folders),"<unittitle>X.500 <unitdate type=""inclusive"" normal=""1991/1993"">1991-1993</unitdate> (4 expandable folders)</unittitle>"
itdrec.xml,/ead/archdesc/dsc/c01[2]/c02[1]/c03[6]/c04[7]/c05[2]/did/unittitle,1976-August 1977 (5 files),(5 files),"<unittitle><unitdate type=""inclusive"" normal=""1976/1977-08"">1976-August 1977</unitdate> (5 files)</unittitle>"
itdrec.xml,/ead/archdesc/dsc/c01[2]/c02[1]/c03[6]/c04[7]/c05[3]/did/unittitle,September 1977-1986 (27 files),(27 files),"<unittitle><unitdate type=""inclusive"" normal=""1977-09/1986"">September 1977-1986</unitdate> (27 files)</unittitle>"
itdrec.xml,/ead/archdesc/dsc/c01[7]/c02[2]/c03[99]/did/unittitle,Networking (2 expandable folders),(2 expandable folders),<unittitle>Networking (2 expandable folders)</unittitle>
ivoryph.xml,/ead/archdesc/dsc/c01[1]/c02[1]/c03[6]/c04[30]/did/unittitle,Forty Plus Eight (40+8) Club September 1947,(40+8),"<unittitle>Forty Plus Eight (40+8) Club <unitdate type=""inclusive"" normal=""1947-09"">September 1947</unitdate></unittitle>"
ivoryph.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[4]/c04[26]/c05[5]/did/unittitle,Beta Theta Pi (604 South State Street) circa 1960s,(604 South State Street),"<unittitle>Beta Theta Pi (604 South State Street) <unitdate type=""inclusive"" normal=""1960/1969"" certainty=""approximate"">circa 1960s</unitdate></unittitle>"
ivoryph.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[4]/c04[26]/c05[11]/did/unittitle,Phi Gamma Delta (707 Oxford) circa 1960,(707 Oxford),"<unittitle>Phi Gamma Delta (707 Oxford) <unitdate type=""inclusive"" normal=""1960"" certainty=""approximate"">circa 1960</unitdate></unittitle>"
ivoryph.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[4]/c04[26]/c05[12]/did/unittitle,Pi Beta Phi (836 Tappan).,(836 Tappan),<unittitle>Pi Beta Phi (836 Tappan).</unittitle>
ivoryph.xml,/ead/archdesc/dsc/c01[2]/c02[2]/c03[3]/c04[19]/c05[5]/did/unittitle,Beta Theta Pi (604 South State) circa 1930,(604 South State),"<unittitle>Beta Theta Pi (604 South State) <unitdate type=""inclusive"" normal=""1930"" certainty=""approximate"">circa 1930</unitdate></unittitle>"
ivoryph.xml,/ead/archdesc/dsc/c01[3]/c02[1]/c03[6]/c04[3]/did/unittitle,Forty and eight (40 + 8) Club -- group photo 1946,(40 + 8),"<unittitle>Forty and eight (40 + 8) Club -- group photo <unitdate type=""inclusive"" normal=""1946"">1946</unitdate></unittitle>"
jabara.xml,/ead/archdesc/dsc/c01[2]/c02[20]/c03[5]/did/unittitle,"In the Struggle Newsletter, 1975 (3 issues)",(3 issues),"<unittitle><title render=""italic"">In the Struggle</title> Newsletter, <unitdate type=""inclusive"" normal=""1975"">1975</unitdate> (3 issues)</unittitle>"
jarocki.xml,/ead/archdesc/dsc/c01[1]/c02[4]/c03[5]/c04/did/unittitle,Josephine Liski (8 years old),(8 years old),<unittitle>Josephine Liski (8 years old)</unittitle>
jarocki.xml,/ead/archdesc/dsc/c01[1]/c02[5]/c03[6]/c04/did/unittitle,Mary Zak and Marlene Serwatka (12 years old),(12 years old),<unittitle>Mary Zak and Marlene Serwatka (12 years old)</unittitle>
jensenj.xml,/ead/archdesc/dsc/c01[1]/c02[5]/c03[22]/c04[5]/did/unittitle,Planting plan for garden. Grounds of Mr. J. M. Cudahy...Section [1?] 1912,[1?],"<unittitle>Planting plan for garden. Grounds of Mr. J. M. Cudahy...Section [1?] <unitdate type=""inclusive"" normal=""1912"">1912</unitdate></unittitle>"
jensenj.xml,/ead/archdesc/dsc/c01[3]/c02[7]/did/unittitle,"Unidentified Negatives (4 of ""trees and opening"")","(4 of ""trees and opening"")","<unittitle>Unidentified Negatives (4 of ""trees and opening"")</unittitle>"
jessye.xml,/ead/archdesc/dsc/c01[12]/c02[1]/did/unittitle,"Awards and Certificates, Originals (7 folders and 3 outsized Items)",(7 folders and 3 outsized Items),"<unittitle>Awards and Certificates, Originals (7 folders and 3 outsized Items)</unittitle>"
johnstct.xml,/ead/archdesc/dsc/c01[1]/c02[1]/did/unittitle,"School Days, University of Michigan (5""x7"")","(5""x7"")","<unittitle>School Days, University of Michigan (5""x7"")</unittitle>"
johnstct.xml,/ead/archdesc/dsc/c01[1]/c02[2]/did/unittitle,"Family and Friends, Wyoming (5""x7"")","(5""x7"")","<unittitle>Family and Friends, Wyoming (5""x7"")</unittitle>"
johnstct.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[5]/c04[2]/did/unittitle,"Clarence N. Johnston (7 months) May 31, 1899",(7 months),"<unittitle>Clarence N. Johnston (7 months) <unitdate type=""inclusive"" normal=""1899-05-31"">May 31, 1899</unitdate></unittitle>"
johnstct.xml,/ead/archdesc/dsc/c01[1]/c02[2]/c03[5]/c04[3]/did/unittitle,"Clarence N. Johnston (7 months) May 31, 1899",(7 months),"<unittitle>Clarence N. Johnston (7 months) <unitdate type=""inclusive"" normal=""1899-05-31"">May 31, 1899</unitdate></unittitle>"
johnstct.xml,/ead/archdesc/dsc/c01[1]/c02[6]/c03/c04/did/unittitle,"(16 unidentified photographs, Tacoma)","(16 unidentified photographs, Tacoma)","<unittitle>(16 unidentified photographs, Tacoma)</unittitle>"
johnstct.xml,/ead/archdesc/dsc/c01[2]/c02[4]/did/unittitle,"Early Reservoirs and Surveying (5""x7"")","(5""x7"")","<unittitle>Early Reservoirs and Surveying (5""x7"")</unittitle>"
joinerc.xml,/ead/archdesc/dsc/c01[2]/c02[97]/c03[6]/c04[3]/did/unittitle,Committee Lists 1970-1971 (2 files),(2 files),"<unittitle>Committee Lists <unitdate type=""inclusive"" normal=""1970/1971"">1970-1971</unitdate> (2 files)</unittitle>"
joinerc.xml,/ead/archdesc/dsc/c01[2]/c02[97]/c03[38]/did/unittitle,General 1968-1972 (2 files),(2 files),"<unittitle>General <unitdate type=""inclusive"" normal=""1968/1972"">1968-1972</unitdate> (2 files)</unittitle>"
joinerc.xml,/ead/archdesc/dsc/c01[2]/c02[97]/c03[40]/did/unittitle,Grievance Committee- 1969-1972 (2 files),(2 files),"<unittitle>Grievance Committee- <unitdate type=""inclusive"" normal=""1969/1972"">1969-1972</unitdate> (2 files)</unittitle>"
joinerc.xml,/ead/archdesc/dsc/c01[2]/c02[100]/did/unittitle,American Law Institute (12 files),(12 files),<unittitle>American Law Institute (12 files)</unittitle>
joinerc.xml,/ead/archdesc/dsc/c01[2]/c02[101]/did/unittitle,American Trial Lawyers Association (6 files),(6 files),<unittitle>American Trial Lawyers Association (6 files)</unittitle>
joinerc.xml,/ead/archdesc/dsc/c01[2]/c02[102]/did/unittitle,Association American Law Schools (15 files),(15 files),<unittitle>Association American Law Schools (15 files)</unittitle>
joinerc.xml,/ead/archdesc/dsc/c01[2]/c02[103]/did/unittitle,American Law Student Association (7 files),(7 files),<unittitle>American Law Student Association (7 files)</unittitle>
joinerc.xml,/ead/archdesc/dsc/c01[2]/c02[104]/did/unittitle,American Judicature Society (9 files),(9 files),<unittitle>American Judicature Society (9 files)</unittitle>
joinerc.xml,/ead/archdesc/dsc/c01[2]/c02[156]/did/unittitle,Specialization in Legal Practice No. 1 and 2 (2 files),(2 files),<unittitle>Specialization in Legal Practice No. 1 and 2 (2 files)</unittitle>
joinerc.xml,/ead/archdesc/dsc/c01[2]/c02[185]/did/unittitle,Law School space and building (4 files),(4 files),<unittitle>Law School space and building (4 files)</unittitle>
joinerc.xml,/ead/archdesc/dsc/c01[2]/c02[214]/did/unittitle,Scribes (8 files),(8 files),<unittitle>Scribes (8 files)</unittitle>
judsonr.xml,/ead/archdesc/dsc/c01[3]/c02[1]/did/unittitle,Miscellaneous (10 folders),(10 folders),<unittitle>Miscellaneous (10 folders)</unittitle>
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[5]/c03[1]/c04[2]/c05/c06[19]/did/unittitle,"Elevation and Plan of Stacks, South Extension, by Albert Kahn, Architect (37 Revised) 3/24/1903 revised 4/4/1903",(37 Revised),"<unittitle>Elevation and Plan of Stacks, South Extension, by Albert Kahn, Architect (37 Revised) <unitdate type=""inclusive"" normal=""1903-03-24"">3/24/1903</unitdate> revised <unitdate type=""inclusive"" normal=""1903-04-04"">4/4/1903</unitdate></unittitle>"
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[19]/c03[1]/c04[2]/c05[18]/did/unittitle,Attic Framing Plan (10-SR) 3/19/1914,(10-SR),"<unittitle>Attic Framing Plan (10-SR) <unitdate type=""inclusive"" normal=""1914-03-19"">3/19/1914</unitdate></unittitle>"
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[19]/c03[5]/c04/c05[2]/did/unittitle,Plan and Elevations (2 &amp; 3) 2/4/1930,(2 &amp; 3),"<unittitle>Plan and Elevations (2 &amp; 3) <unitdate type=""inclusive"" normal=""1930-02-04"">2/4/1930</unitdate></unittitle>"
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[22]/c03[4]/c04/c05[1]/did/unittitle,Basement Floor Plan with New Supply Air Units (1-MD),(1-MD),<unittitle>Basement Floor Plan with New Supply Air Units (1-MD)</unittitle>
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[22]/c03[4]/c04/c05[2]/did/unittitle,First Floor Plan with New Main Supply Air Duct (2-MD),(2-MD),<unittitle>First Floor Plan with New Main Supply Air Duct (2-MD)</unittitle>
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[22]/c03[4]/c04/c05[3]/did/unittitle,Second Floor Plan (3-MD),(3-MD),<unittitle>Second Floor Plan (3-MD)</unittitle>
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[22]/c03[4]/c04/c05[4]/did/unittitle,Third Floor Plan with New Fan Room (4-MD),(4-MD),<unittitle>Third Floor Plan with New Fan Room (4-MD)</unittitle>
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[22]/c03[4]/c04/c05[5]/did/unittitle,Fourth Floor Plan with New Fan Room (5-MD),(5-MD),<unittitle>Fourth Floor Plan with New Fan Room (5-MD)</unittitle>
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[22]/c03[4]/c04/c05[6]/did/unittitle,Fifth Floor Plan (6-MD),(6-MD),<unittitle>Fifth Floor Plan (6-MD)</unittitle>
kahnalb.xml,/ead/archdesc/dsc/c01[8]/c02[22]/c03[4]/c04/c05[7]/did/unittitle,Typical Cross-Section (7-MD),(7-MD),<unittitle>Typical Cross-Section (7-MD)</unittitle>
